@relation 'song-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-V-R3,86,92-93,108,112,118,120-121,129,132,136,143,150,155,157,164,170,179-181,193,200,202,210,217,219,225,265,271,304,337,349,385,390,436,441,589,601,178'

@attribute pitches0-var numeric
@attribute timbre0-med numeric
@attribute timbre1-mean numeric
@attribute timbre1-med numeric
@attribute timbre3-var numeric
@attribute timbre3-krt numeric
@attribute timbre4-skw numeric
@attribute timbre5-mean numeric
@attribute timbre5-med numeric
@attribute timbre6-var numeric
@attribute timbre6-skw numeric
@attribute timbre7-var numeric
@attribute timbre8-var numeric
@attribute timbre9-var numeric
@attribute timbre10-mean numeric
@attribute timbre10-var numeric
@attribute timbre11-var numeric
@attribute loudmax-med numeric
@attribute seglen-mean numeric
@attribute seglen-med numeric
@attribute seglen-var numeric
@attribute chordsize-mean numeric
@attribute chordfreq-mean numeric
@attribute chordfreq-var numeric
@attribute rep0-max numeric
@attribute rep0-krt numeric
@attribute intra0-posmax numeric
@attribute intra0-negmax numeric
@attribute inter1-posmean numeric
@attribute inter1-negmean numeric
@attribute inter2-negmean numeric
@attribute inter3-negmean numeric
@attribute rep4-krt numeric
@attribute intra5-posmean numeric
@attribute intra5-negmax numeric
@attribute inter6-negmean numeric
@attribute rep7-max numeric
@attribute intra11-negmean numeric
@attribute inter11-negmean numeric
@attribute genre {Pop_Rock,Electronic,Rap,Jazz,Latin,RnB,International,Country,Religious,Reggae,Blues,Vocal,Folk,New,Comedy_Spoken,Stage,Easy_Listening,Avant_Garde,Classical,Children,Holiday}

@data
0.103999,50.88,138.51,136.766,3233.25,7.448966,-0.165433,-2.70844,-11.972,1323.55,-0.458812,910.271,549.072,483.735,-3.10577,580.674,674.367,-5.435,0.001153,0.000987,0,2.095571,6.217391,75.025205,0.996044,3.134115,0.999281,0.99829,0.300229,-0.320575,-0.324735,-0.242044,11.714793,0.49286,0.495764,-0.266519,0.200883,0.009314,-0.286083,Pop_Rock
0.021918,43.731,28.7937,25.909,1835.41,0.902497,-0.112428,-0.897362,-6.3585,511.009,-0.336197,513.579,322.515,312.241,1.14973,367.244,310.119,-11.83,0.001053,0.000956,0,1.826133,9.49,353.3299,0.995025,2.221528,0.998649,0.997739,0.329566,-0.314794,-0.303309,-0.264002,10.049406,0.339187,0.346905,-0.277186,0.192195,-0.085367,-0.293981,Pop_Rock
0.129748,40.6085,13.1789,23.8845,1309.52,0.601814,1.88204,-8.11862,-14.7835,696.198,-0.43681,442.615,511.761,286.869,-3.57654,260.311,376.716,-14.6795,0.000965,0.000881,0,2.162162,11.021277,921.276143,0.995512,1.407474,0.999464,0.997717,0.30836,-0.31261,-0.417748,-0.231451,3.970705,0.467012,0.551548,-0.328683,0.335042,-0.113765,-0.304602,Electronic
0.082045,27.4645,-118.718,-134.229,2387.86,-0.04863,-0.466871,-22.043,-27.7895,1743.1,0.730768,541.06,711.562,268.668,0.454465,189.141,860.15,-29.308,0.00116,0.000935,0.000001,1.583043,7.358974,203.016437,0.989141,31.93842,0.995489,0.991584,0.347291,-0.375856,-0.377718,-0.309665,6.928924,0.551515,0.793674,-0.383795,0.363764,-0.218591,-0.320922,Jazz
0.041587,52.0525,10.69,12.4055,304.076,2.225655,-0.640433,-24.8418,-26.2575,178.896,-0.177341,419.309,276.491,257.218,-1.69597,108.597,146.194,-5.571,0.002101,0.001772,0.000003,1.796218,5.471264,64.754921,0.999599,11.195044,0.99991,0.999835,0.351292,-0.350795,-0.389141,-0.324823,16.784113,0.780637,0.943342,-0.348219,0.344093,0.362204,-0.374285,Pop_Rock
0.082315,39.448,-54.7116,-53.751,1007.12,0.656009,-0.01549,-12.4188,-15.509,1095.74,0.462039,429.041,1157.73,347.984,2.52637,229.855,1082.27,-17.296,0.000787,0.000692,0.000001,1.83871,6.87027,151.572359,0.997368,15.274029,0.998476,0.995788,0.324027,-0.341975,-0.297698,-0.243956,-0.950474,0.530019,0.517092,-0.363344,0.465255,-0.03926,-0.341171,Jazz
0.037555,48.242,-10.2313,-13.8445,1208.08,44.635486,0.256188,-17.2487,-19.837,400.461,-0.335316,255.993,361.032,186.87,3.26379,181.194,247.163,-9.0175,0.001866,0.00162,0.000004,1.722015,6.16092,76.295944,0.99761,13.028149,0.998872,0.996084,0.251131,-0.279146,-0.283012,-0.249929,21.555799,0.655567,0.823024,-0.260901,0.228328,0.298275,-0.294604,Latin
0.123449,46.5285,54.3136,49.4625,1569.43,3.122944,-0.064955,1.29254,-0.5025,1326.54,0.061196,947.09,506.439,598.692,-4.88988,374.47,281.872,-8.751,0.001104,0.001029,0,2.092715,7.55,218.814167,0.997552,19.111908,0.99841,0.996432,0.281638,-0.249257,-0.233921,-0.207007,18.643959,0.3291,-0.037061,-0.230554,0.122473,-0.229215,-0.26496,Reggae
0.079059,37.578,-75.4196,-93.655,1869.07,6.2188,-0.133022,-2.57733,-9.112,447.841,-0.046561,412.649,369.496,204.82,1.52678,188.292,250.096,-18.257,0.002227,0.001747,0.000003,1.926503,3.87069,36.181555,0.994838,4.346778,0.998588,0.997327,0.438499,-0.453171,-0.404135,-0.36121,1.255862,0.424146,0.700131,-0.364797,0.177095,-0.230804,-0.33076,Easy_Listening
0.013067,22.04,-33.2619,-36.067,1975.99,0.646458,0.116561,-13.1646,-19.197,574.951,-0.04575,304.244,420.763,209.046,-6.09789,233.064,249.32,-33.757,0.002331,0.002268,0.000006,1.464953,8.56,475.3264,0.978973,0.492592,0.98371,0.954267,0.307385,-0.295456,-0.351858,-0.250854,19.369362,0.461025,0.795755,-0.323557,0.31425,-0.078884,-0.295006,Electronic
0.053979,41.122,-36.9939,-35.554,745.376,1.540346,0.105057,-11.5821,-15.9565,666.655,-0.089043,549.965,426.201,385.169,4.12578,277.046,328.47,-14.2675,0.000419,0.000366,0,2.191792,23.184466,5379.917429,0.99808,0.707736,0.999382,0.997934,0.308131,-0.306229,-0.338927,-0.220417,22.314796,0.54309,0.625144,-0.285014,0.532422,0.081229,-0.261718,Electronic
0.033668,35.866,-101.592,-108.031,1353.2,3.948717,0.572676,-23.1987,-30.682,601.078,-0.279926,599.668,760.363,254.784,-0.975921,120.264,451.88,-21.836,0.001435,0.001103,0.000001,1.532281,9.957143,990.012449,0.997815,-0.032771,0.99949,0.998212,0.517721,-0.53376,-0.474494,-0.402766,3.230831,0.731798,0.953589,-0.462407,0.513887,0.004658,-0.415855,Pop_Rock
0.065989,29.727,-52.6271,-76.569,1145.58,5.173899,-0.538158,-35.2755,-34.826,1562.46,0.433309,403.599,1017.43,188.353,-4.77696,168.224,712.903,-28.2635,0.003731,0.002081,0.000044,1.749064,4.603448,87.825505,0.996417,-1.331268,0.999073,0.991616,0.54594,-0.530201,-0.528927,-0.38142,4.463872,0.888427,0.930455,-0.439192,0.425936,-0.007803,-0.445127,Stage
0.060134,49.06,21.4864,23.5635,1261.67,1.425549,0.659698,-15.8004,-20.494,416.34,-0.114605,346.365,368.933,269.292,-1.23545,195.276,229.787,-7.4215,0.001279,0.001088,0.000001,1.546036,7.979592,260.407747,0.998641,2.629792,0.999382,0.998224,0.311753,-0.310791,-0.305815,-0.270423,5.229615,0.503727,0.762219,-0.286493,0.125066,-0.105306,-0.287187,Pop_Rock
0.074034,56.2,23.2379,23.967,1162.72,41.085965,0.275089,-23.2393,-27.2395,310.156,-1.248881,222.654,259.68,174.316,-0.274889,143.481,184.006,-1.6395,0.004098,0.00405,0.000046,2.028689,3.342466,25.238882,0.997481,14.534431,0.999976,0.999949,0.333816,-0.296061,-0.334294,-0.370726,0.01856,0.805102,0.900223,-0.370404,0.177445,-0.267133,-0.316419,Latin
0.058132,41.717,-1.0373,-4.913,948.323,2.211801,0.608346,-0.174999,-4.949,415.866,-0.184954,420.834,396.244,425.869,4.54884,225.225,218.57,-12.405,0.000351,0.000287,0,2.290832,24.973684,5011.709834,0.99673,4.05427,0.99951,0.998807,0.24731,-0.236601,-0.281296,-0.228889,7.276381,0.473195,0.636133,-0.258006,0.638816,-0.112398,-0.213167,Electronic
0.137376,46.75,-1.1223,-2.7685,1704.3,0.936319,-1.558472,-6.13187,-10.902,530.11,0.137302,556.466,290.481,439.066,-1.60429,177.827,271.932,-9.28,0.001471,0.001272,0.000001,1.569118,9.577465,335.286253,0.997238,1.473664,0.999347,0.998587,0.310935,-0.311716,-0.327889,-0.281603,5.775826,0.396621,0.598332,-0.307667,0.484116,0.103544,-0.305142,Pop_Rock
0.079638,45.8,31.1417,30.7125,2808.47,1.015773,0.329494,21.8983,18.2875,1276.22,-0.325379,559.098,439.963,386.327,-6.25137,589.64,268.319,-8.5995,0.000977,0.000861,0,2.025391,10.24,998.4624,0.995664,19.182686,0.996938,0.995043,0.252327,-0.226984,-0.202991,-0.214741,4.667992,0.377903,0.162658,-0.205076,0.177271,-0.058067,-0.21688,Religious
0.158075,43.002,-28.2753,-33.9935,2520.39,1.369343,0.181744,2.27919,-5.868,631.727,-0.035744,787.511,490.368,508.491,1.89101,371.082,374.36,-12.5815,0.001524,0.001304,0.000002,1.708841,9.239437,337.618726,0.995736,1.134199,0.999271,0.996844,0.308629,-0.324576,-0.322793,-0.280852,9.058016,0.40777,0.689837,-0.33378,0.20068,0.104595,-0.349895,Pop_Rock
0.06709,44.015,74.4224,65.031,1010.65,4.791966,0.227628,-15.106,-20.583,372.956,-0.204817,370.135,326.734,266.875,2.31558,285.249,227.624,-12.235,0.000841,0.000879,0,1.952061,12.385417,1500.257704,0.997847,3.596603,0.998991,0.993137,0.2676,-0.257179,-0.33675,-0.200331,2.944913,0.420618,0.384352,-0.226908,0.176554,0.146126,-0.210673,Pop_Rock
0.144398,48.52,17.3295,23.669,1247.3,6.790769,-0.003805,-5.5319,-10.429,660.996,-0.471088,482.974,526.542,301.701,-0.87367,282.209,349.772,-8.158,0.001642,0.001147,0.000005,1.62069,7.708861,223.143086,0.998269,0.675652,0.999677,0.999436,0.337652,-0.353168,-0.344502,-0.275197,14.297209,0.412706,0.512292,-0.284447,0.172188,0.114189,-0.308696,Latin
0.040409,43.823,13.1332,10.696,1729.13,0.84447,1.254028,8.32664,3.922,498.152,-0.786884,402.204,294.186,336.678,2.72786,334.109,314.303,-10.568,0.000708,0.000581,0,1.883144,13.074074,522.179698,0.996348,3.563383,0.998497,0.99742,0.274386,-0.243044,-0.230892,-0.220084,12.290104,0.30773,0.047305,-0.250043,0.617192,0.333192,-0.233527,New
0.09065,42.034,4.61471,2.255,1499.21,8.2475,0.481357,-11.9614,-16.388,669.052,-0.140333,506.678,456.875,339.126,-2.69037,241.128,279.242,-14.934,0.001227,0.000856,0.000002,1.6,7.149123,244.723376,0.995794,1.360492,0.999551,0.998954,0.36878,-0.343459,-0.317912,-0.276393,45.431284,0.465805,0.565584,-0.313161,0.115406,0.008516,-0.308504,Religious
0.097216,49.837,14.6144,10.219,1601.5,3.001856,0.223946,-10.5525,-13.6615,847.423,-0.175737,609.556,555.005,422.574,-2.75082,451.624,281.268,-5.59,0.00116,0.000849,0.000001,1.740139,7.431034,220.848692,0.997621,4.354251,0.999148,0.99706,0.423974,-0.264869,-0.313311,-0.304655,12.744873,0.380317,0.663849,-0.371372,0.17943,-0.041571,-0.296779,International
0.062399,54.257,84.4115,76.663,1152.53,7.516059,1.362038,-19.8496,-26.995,535.074,-0.053015,326.004,540.43,202.388,-3.73974,158.263,202.04,-3.463,0.003236,0.002728,0.000005,2.035599,3.395604,24.876464,0.996095,0.02805,0.999906,0.99978,0.428065,-0.498334,-0.290329,-0.280488,0.238665,0.767977,0.87153,-0.27526,0.256124,-0.189825,-0.33504,Pop_Rock
0.041017,52.987,53.462,52.786,520.651,57.708713,0.472754,-28.9361,-31.8785,279.406,0.085623,264.611,214.671,184.434,2.29859,179.731,171.458,-3.7975,0.000965,0.000983,0,2.269826,7.333333,210.903073,0.998937,5.12763,0.999815,0.999314,0.336018,-0.310255,-0.281802,-0.267349,20.571384,0.678196,0.766447,-0.270479,0.231633,-0.09515,-0.281367,Pop_Rock
0.108408,39.38,-1.1018,0.479,560.87,13.771786,0.665197,-24.1509,-25.737,389.225,0.464885,337.056,342.577,257.449,0.421544,95.388,184.524,-18.656,0.001653,0.001511,0.000002,1.747107,5.707547,72.339,0.998195,4.358771,0.999206,0.998138,0.366126,-0.351209,-0.418459,-0.311314,4.229316,0.794359,0.908238,-0.338825,0.129802,-0.248687,-0.33752,Latin
0.08711,41.123,52.6444,50.5205,1712.25,0.773718,-0.032937,-13.3735,-15.901,906.084,-0.71677,583.001,479.859,466.363,-3.32595,296.079,297.485,-14.8645,0.001094,0.000951,0.000001,2.122673,5.96732,135.796318,0.994884,1.253993,0.996913,0.990467,0.295963,-0.286917,-0.267755,-0.238453,8.085687,0.429278,0.382842,-0.333468,0.294912,-0.154692,-0.315745,Pop_Rock
0.025123,49.126,-109.85,-102.906,719.424,2.509781,0.859253,-2.60765,-8.516,452.946,0.089304,227.255,231.323,143.444,3.05637,223.551,188.148,-8.632,0.002506,0.001931,0.000004,2.037594,5.25,219.582237,0.996338,3.244345,0.999767,0.999305,0.40711,-0.375493,-0.458248,-0.297139,2.762297,0.32703,0.123265,-0.330441,0.176223,0.236632,-0.339107,Pop_Rock
0.129538,35.544,15.0174,5.341,9419.1,2.369085,0.146938,21.8738,13.358,1439.71,0.124842,4065.91,1246.56,2198.04,-8.23788,925.061,375.218,-19.0135,0.002513,0.001801,0.000005,1.939698,5.685714,77.186939,0.969925,24.991611,0.972705,0.942073,0.232021,-0.190902,-0.167793,-0.195292,7.324788,0.265937,-0.010386,-0.200697,0.148154,-0.111915,-0.199288,Religious
0.075455,53.129,56.9016,56.561,648.913,143.024102,0.047622,-24.5966,-28.4045,403.153,0.187618,287.19,183.507,147.184,1.45997,105.408,239.897,-4.3955,0.001938,0.001443,0.000003,1.807393,5.711111,87.160988,0.998682,7.620297,0.999872,0.999762,0.426478,-0.346059,-0.370039,-0.305026,2.312678,0.754406,0.895608,-0.315829,0.253834,-0.215933,-0.315632,Pop_Rock
0.040602,51.952,30.2471,26.293,794.545,23.980756,-0.315017,-16.2131,-16.78,276.523,0.147747,483.28,236.897,364.005,0.824716,223.219,218.685,-5.193,0.002028,0.001644,0.000007,1.77439,5.655172,122.639715,0.997951,5.459919,0.999844,0.999717,0.307097,-0.274793,-0.276333,-0.28235,1.263857,0.653414,0.806337,-0.307021,0.220507,0.008028,-0.248893,Pop_Rock
0.056588,49.071,-0.427575,2.091,2311.52,3.687286,0.016362,10.0177,7.283,676.774,-0.1241,556.225,209.318,441.104,-4.4024,411.368,218.343,-5.7235,0.000775,0.000616,0.000001,1.905353,9.013986,512.433371,0.997898,3.289304,0.999259,0.998654,0.248921,-0.233028,-0.234723,-0.206547,7.01558,0.329805,0.703083,-0.227608,0.157108,-0.055612,-0.238312,Latin
0.07493,46.687,47.1085,51.391,422.519,2.232415,0.299255,-12.5279,-15.3735,288.89,0.740666,202.56,241.724,168.523,-5.19685,113.118,212.562,-11.166,0.001984,0.001448,0.000002,1.982143,4.893204,95.318692,0.999125,5.023663,0.999634,0.998701,0.34331,-0.402685,-0.34473,-0.273377,14.817151,0.613597,0.83007,-0.30405,0.338046,0.097781,-0.299482,Pop_Rock
0.115603,42.0585,32.2305,39.3905,1303.43,2.148815,-0.010342,-9.29348,-13.753,829.312,-0.4706,376.268,508,259.896,-0.571398,251.826,367.994,-14.8345,0.001244,0.000951,0.000001,1.734745,6.475806,165.055866,0.995669,-0.859215,0.999182,0.997928,0.304001,-0.30368,-0.338774,-0.266014,13.031967,0.419798,0.329679,-0.317427,0.138914,0.087056,-0.333043,Religious
0.068623,42.641,51.443,51.0325,2357.77,0.60545,0.181556,17.7368,15.0395,532.623,-0.297262,472.435,605.154,451.056,-7.89973,520.176,236.09,-11.994,0.000782,0.000663,0,2.052508,8.232258,319.339605,0.995589,3.971997,0.997015,0.995251,0.283507,-0.27352,-0.239627,-0.191516,2.646837,0.400813,0.177311,-0.215345,0.124796,-0.16418,-0.200298,International
0.04007,55.2685,64.0323,64.578,374.272,2.224981,0.188125,-21.8758,-24.942,198.037,0.626854,246.659,223.82,172.398,-3.27505,135.137,216.739,-2.275,0.002347,0.001701,0.000003,1.922535,9.06383,487.208692,0.997659,2.398978,0.999874,0.999629,0.302173,-0.265431,-0.334334,-0.246143,2.25467,0.673353,0.870001,-0.397432,0.264136,0.111055,-0.314208,Pop_Rock
0.121365,38.108,10.8069,12.0795,1172.6,0.716511,0.210252,3.7728,1.814,744.349,-0.109932,577.657,363.831,413.095,-4.01024,250.892,326.158,-17.0275,0.001312,0.001487,0,1.706037,9.896104,333.989206,0.995194,5.098179,0.998261,0.996342,0.298807,-0.287955,-0.300532,-0.281499,16.098313,0.316688,0.192377,-0.309858,0.195277,-0.202635,-0.307183,Reggae
0.106519,47.028,72.0583,73.173,1517.09,2.01934,0.119223,-16.3326,-18.864,706.368,-0.052856,684.406,325.993,322.951,-3.44774,342.134,263.016,-7.977,0.00106,0.001141,0,2.193305,7.408,193.729536,0.998369,1.908178,0.999086,0.997862,0.26177,-0.253431,-0.251465,-0.227898,3.366106,0.407458,0.475614,-0.224769,0.318229,-0.042697,-0.225141,Electronic
0.06044,50.1655,2.24298,-0.227,1074.19,17.77835,0.106493,-5.17647,-6.2535,783.615,0.069055,706.427,575.5,542.9,3.04452,218.562,605.423,-6.5245,0.000949,0.000874,0,2.047483,9.077586,249.657773,0.997963,16.67708,0.999298,0.998802,0.256384,-0.247462,-0.231389,-0.241654,7.912081,0.311682,0.03597,-0.248374,0.105801,-0.064152,-0.287769,Rap
0.032946,47.262,18.3034,17.496,1324.69,9.670187,0.182347,-16.8719,-19.854,641.422,-0.17365,498.458,472.744,250.661,-2.50103,291.007,573.95,-10.167,0.0016,0.001269,0.000004,1.6864,6.648936,146.334201,0.997158,1.414846,0.999439,0.998732,0.328581,-0.314834,-0.358826,-0.288856,2.183736,0.523888,0.796903,-0.329647,0.196184,-0.123038,-0.323375,Religious
0.141445,48.562,-50.9751,-43.0025,638.671,3.956089,-0.571582,-10.629,-14.8675,417.73,0.243758,516.34,220.157,307.653,0.159609,141.941,262.589,-8.406,0.001157,0.000848,0.000001,1.513889,11.368421,713.15374,0.998615,1.40937,0.999791,0.999492,0.293016,-0.278177,-0.264446,-0.268761,1.223396,0.498685,0.768172,-0.267872,0.433607,-0.028079,-0.285289,Pop_Rock
0.125012,50.4855,24.7453,28.3375,1183.9,9.225165,0.104321,-9.65472,-11.7035,377.811,-0.233131,427.747,273.895,232.519,-5.23599,302.549,244.017,-6.0795,0.001217,0.001022,0.000001,1.807786,7.086207,220.561534,0.998245,2.394009,0.999505,0.99917,0.282538,-0.274596,-0.286536,-0.262922,6.36624,0.33386,0.438012,-0.27506,0.126229,0.074126,-0.300028,International
0.094096,42.721,-99.2638,-98.19,1912.17,6.175702,0.735171,1.67688,-1.337,1337.47,0.283188,468.768,675.499,219.67,4.84784,315.622,563.487,-14.887,0.001942,0.001484,0.000004,1.916505,4.023438,36.804138,0.994843,11.595908,0.99805,0.989781,0.367604,-0.399241,-0.3711,-0.307006,2.601342,0.353761,0.260385,-0.347078,0.179449,0.052748,-0.368411,Jazz
0.03839,39.777,-11.7039,-21.961,2541.14,0.300339,1.61256,-21.3926,-22.829,1525.06,-0.778036,1233.32,471,717.013,-0.206643,366.681,692.385,-14.497,0.001138,0.000941,0,1.872,15.625,656.234375,0.994818,-0.517382,0.996424,0.993566,0.255678,-0.264525,-0.274608,-0.203437,7.100387,0.459853,0.28789,-0.223762,0.568779,0.185131,-0.210349,Electronic
0.068441,44.9645,51.2817,53.45,988.804,-0.04445,0.351232,7.01421,3.8475,705.42,-0.404306,297.335,301.137,224.945,-5.22502,260.316,323.42,-10.7925,0.002183,0.001757,0.000001,1.879913,4.280374,45.136344,0.997945,2.418227,0.998466,0.996682,0.278255,-0.267465,-0.280671,-0.272025,2.235944,0.277681,-0.043513,-0.285869,0.289496,0.265394,-0.283112,Latin
0.0691,50.906,-35.6812,-38.9585,685.121,3.244786,0.109255,-17.6449,-19.7875,331.263,0.380179,467.477,297.733,442.7,4.873,145.943,222.425,-6.2665,0.001012,0.000862,0,1.709939,11.879518,1412.057773,0.998716,5.208453,0.999411,0.996786,0.277498,-0.248725,-0.305594,-0.24577,3.366997,0.593141,0.543035,-0.278927,0.469733,0.081151,-0.223472,Pop_Rock
0.057753,46.7925,44.4065,42.597,1713.26,1.853395,-0.214505,10.0106,5.55,556.671,-0.045211,686.092,808.12,414.288,-12.174,436.553,344.785,-8.5105,0.00133,0.001221,0.000001,1.633822,6.258333,184.674931,0.997408,11.473988,0.998934,0.996523,0.314829,-0.261489,-0.274318,-0.23504,2.513367,0.237229,0.129772,-0.229965,0.20249,-0.074951,-0.265319,Pop_Rock
0.038178,43.018,-40.4516,-43.929,1103.32,37.897223,0.284514,-12.3726,-14.04,302.878,-0.158773,690.954,327.561,442.681,-3.31946,212.422,137.48,-13.886,0.001372,0.001313,0.000002,1.695473,8.37931,261.959572,0.998003,0.180311,0.999245,0.998433,0.263821,-0.257739,-0.258758,-0.277339,2.463072,0.495356,0.434896,-0.27852,0.325391,-0.098075,-0.265349,Pop_Rock
0.079997,45.287,-23.8343,-23.688,525.954,3.710849,0.079847,-13.3134,-17.265,350.081,0.012755,223.616,230.713,127.318,-2.56575,123.595,183.425,-12.015,0.00158,0.001406,0.000001,1.837025,6.135922,134.932981,0.998436,13.274308,0.999494,0.999024,0.343365,-0.317771,-0.295723,-0.258079,4.956127,0.542834,0.73897,-0.278115,0.17372,0.000991,-0.295275,Pop_Rock
0.023878,36.984,-57.9332,-63.206,978.384,0.478488,-0.064721,-13.2361,-15.569,619.408,0.193207,267.516,455.515,149.164,-0.522644,251.612,456.248,-20.157,0.001072,0.000798,0.000001,1.851018,7.775,147.941042,0.997155,0.152312,0.999353,0.998776,0.382192,-0.416519,-0.298858,-0.259876,19.119179,0.663291,0.883124,-0.326077,0.237251,0.023039,-0.368403,Jazz
0.030256,42.0275,113.774,115.137,759.301,3.809827,-0.478143,-18.1956,-23.766,556.804,-0.193774,344.716,209.292,230.511,-5.93988,266.169,319.863,-15.0285,0.001582,0.001665,0.000001,2.063291,6.257426,94.646603,0.997126,0.598176,0.999294,0.998328,0.311916,-0.268333,-0.322851,-0.28157,1.362902,0.566249,0.775338,-0.281472,0.16537,-0.110139,-0.30113,Pop_Rock
0.079941,50.932,26.3324,23.006,607.58,11.327566,0.489319,-17.8301,-20.912,385.023,0.254771,441.737,239.4,255.81,0.680804,163.368,194.86,-6.009,0.001183,0.000896,0.000001,1.824437,7.878505,248.704865,0.998488,4.204073,0.999743,0.999258,0.298805,-0.299031,-0.354425,-0.267218,3.115526,0.600395,0.829621,-0.265852,0.158901,-0.055991,-0.293467,Pop_Rock
0.088864,52.507,-3.28742,2.375,1595.17,5.18294,1.148132,-7.32605,-16.386,360.819,0.130412,566.026,349.339,325.075,1.23791,351.738,156.114,-4.821,0.002299,0.0017,0.000002,1.809195,5.506329,114.984137,0.997629,5.523616,0.99902,0.997722,0.368215,-0.311054,-0.274877,-0.351482,10.244049,0.558134,0.853372,-0.256499,0.248383,-0.193154,-0.261431,Pop_Rock
0.131732,45.94,-13.8545,-13.122,2791.12,0.62188,-0.540836,-21.9905,-29.824,714.071,-0.474205,641.478,343.688,372.584,6.09495,373.961,266.467,-9.936,0.000957,0.000998,0,1.837165,11.106383,463.478044,0.996747,7.63502,0.998276,0.995616,0.257061,-0.272555,-0.265237,-0.233866,18.083834,0.434808,0.545593,-0.249024,0.203818,0.158449,-0.257392,Electronic
0.02389,42.507,-56.2726,-46.366,1561.19,33.362778,0.060505,-2.65658,-6.25,343.677,-0.335647,606.323,416.115,347.17,3.7792,252.388,435.197,-14.179,0.003175,0.002476,0.000008,1.860317,3.841463,30.669988,0.995935,1.026598,0.999566,0.999044,0.360499,-0.394159,-0.40461,-0.299059,1.955004,0.487736,0.653055,-0.316003,0.147763,-0.101834,-0.318726,Religious
0.06328,42.672,-37.6355,-36.574,1866.84,9.358918,0.421238,-16.2106,-19.827,673.994,0.266123,479.542,649.935,397.9,-1.26908,238.064,498.049,-14.331,0.001653,0.001247,0.000002,1.628099,6.111111,100.502806,0.994805,2.816616,0.999163,0.998163,0.325483,-0.316649,-0.365397,-0.301785,5.014911,0.506647,0.531106,-0.341048,0.153893,-0.02461,-0.371207,RnB
0.073102,45.397,49.0333,51.158,1090.21,1.547594,0.200082,-6.04457,-10.042,835.73,-0.097058,437.756,366.432,321.58,-0.033542,326.933,345.515,-10.45,0.000855,0.000836,0,1.825193,8.708955,339.280965,0.998309,8.664913,0.999212,0.998498,0.291902,-0.286955,-0.289469,-0.276634,16.068675,0.38406,0.539377,-0.285144,0.279158,0.099625,-0.292173,Religious
0.079728,40.591,-77.7817,-84.58,1539.19,6.308778,0.211901,-8.61026,-12.948,760.363,-0.574306,679.978,397.591,326.769,-0.558694,291.696,410.369,-15.856,0.001156,0.000989,0.000001,1.758382,6.360294,151.083423,0.996035,1.306403,0.998487,0.995241,0.338471,-0.380117,-0.341101,-0.290848,38.920608,0.438484,0.75588,-0.31398,0.122978,-0.19597,-0.313547,Jazz
0.080019,46.9865,13.6087,18.1405,2150.19,7.246579,0.353316,-12.6976,-16.8785,473.441,-0.605518,464.287,311.354,299.268,1.54291,404.595,247.218,-8.5415,0.001333,0.001215,0.000002,1.817089,6.513043,152.493308,0.997478,2.761297,0.999787,0.999016,0.33024,-0.327162,-0.296545,-0.28566,3.397717,0.5546,0.905101,-0.334149,0.250702,0.200207,-0.290087,Comedy_Spoken
0.018293,34.604,-179.393,-179.473,891.639,1.638031,0.321626,-32.1938,-34.943,473.032,0.389025,248.977,369.968,141.813,4.90852,118.187,265.327,-21.796,0.006536,0.003675,0.000055,1.797386,6.375,66.484375,0.996686,-1.071948,0.99966,0.998689,0.560447,-0.551137,-0.578045,-0.435526,1.775967,0.799932,0.922562,-0.471576,0.459018,0.627036,-0.490312,Pop_Rock
0.018191,24.245,-96.5606,-106.843,902.004,2.405249,0.402276,-14.2375,-20.656,700.197,-0.312052,845.54,226.82,304.355,4.78626,238.513,205.925,-32.622,0.003344,0.002641,0.000004,1.551839,9.060606,370.662994,0.994559,-0.865612,0.997696,0.989694,0.38286,-0.431327,-0.414221,-0.332699,1.043654,0.591716,0.600909,-0.415816,0.733161,0.277268,-0.408621,Stage
0.042063,43.502,-53.7749,-18.772,532.971,2.991284,0.278935,-20.8959,-22.936,321.796,-0.165336,165.544,674.093,135.521,-2.01735,74.9953,268.888,-14.687,0.001996,0.001548,0.000002,1.562874,6.592105,189.425727,0.997529,-0.884869,0.99993,0.999892,0.410625,-0.424374,-0.445822,-0.353132,5.684129,0.803219,0.957932,-0.395393,0.242353,-0.042906,-0.384738,Pop_Rock
0.047201,50.7255,42.5728,39.4525,650.133,14.843435,-0.573267,-23.0871,-26.465,439.6,-0.240058,441.944,240.22,203.139,4.06032,209.363,229.577,-6.559,0.002717,0.001866,0.000005,1.942623,4.463415,61.224271,0.99852,4.478745,0.999899,0.99973,0.381711,-0.351765,-0.342888,-0.266836,12.351355,0.708391,0.870382,-0.272851,0.299079,-0.037243,-0.337265,Pop_Rock
0.092016,46.719,-2.74844,-6.773,1862.32,6.9579,0.360659,-9.73077,-14.422,837.75,-0.386742,625.038,363.515,325.126,2.20525,390.486,279.611,-9.745,0.001074,0.000855,0.000001,1.963402,10.208791,499.220142,0.995959,2.603315,0.998862,0.997974,0.292004,-0.285653,-0.270372,-0.238502,2.001639,0.347736,0.137243,-0.273141,0.218356,-0.13721,-0.265697,Pop_Rock
