@RELATION song
@ATTRIBUTE pitches0-mean NUMERIC
@ATTRIBUTE pitches0-med NUMERIC
@ATTRIBUTE pitches0-var NUMERIC
@ATTRIBUTE pitches0-min NUMERIC
@ATTRIBUTE pitches0-max NUMERIC
@ATTRIBUTE pitches0-skw NUMERIC
@ATTRIBUTE pitches0-krt NUMERIC
@ATTRIBUTE pitches1-mean NUMERIC
@ATTRIBUTE pitches1-med NUMERIC
@ATTRIBUTE pitches1-var NUMERIC
@ATTRIBUTE pitches1-min NUMERIC
@ATTRIBUTE pitches1-max NUMERIC
@ATTRIBUTE pitches1-skw NUMERIC
@ATTRIBUTE pitches1-krt NUMERIC
@ATTRIBUTE pitches2-mean NUMERIC
@ATTRIBUTE pitches2-med NUMERIC
@ATTRIBUTE pitches2-var NUMERIC
@ATTRIBUTE pitches2-min NUMERIC
@ATTRIBUTE pitches2-max NUMERIC
@ATTRIBUTE pitches2-skw NUMERIC
@ATTRIBUTE pitches2-krt NUMERIC
@ATTRIBUTE pitches3-mean NUMERIC
@ATTRIBUTE pitches3-med NUMERIC
@ATTRIBUTE pitches3-var NUMERIC
@ATTRIBUTE pitches3-min NUMERIC
@ATTRIBUTE pitches3-max NUMERIC
@ATTRIBUTE pitches3-skw NUMERIC
@ATTRIBUTE pitches3-krt NUMERIC
@ATTRIBUTE pitches4-mean NUMERIC
@ATTRIBUTE pitches4-med NUMERIC
@ATTRIBUTE pitches4-var NUMERIC
@ATTRIBUTE pitches4-min NUMERIC
@ATTRIBUTE pitches4-max NUMERIC
@ATTRIBUTE pitches4-skw NUMERIC
@ATTRIBUTE pitches4-krt NUMERIC
@ATTRIBUTE pitches5-mean NUMERIC
@ATTRIBUTE pitches5-med NUMERIC
@ATTRIBUTE pitches5-var NUMERIC
@ATTRIBUTE pitches5-min NUMERIC
@ATTRIBUTE pitches5-max NUMERIC
@ATTRIBUTE pitches5-skw NUMERIC
@ATTRIBUTE pitches5-krt NUMERIC
@ATTRIBUTE pitches6-mean NUMERIC
@ATTRIBUTE pitches6-med NUMERIC
@ATTRIBUTE pitches6-var NUMERIC
@ATTRIBUTE pitches6-min NUMERIC
@ATTRIBUTE pitches6-max NUMERIC
@ATTRIBUTE pitches6-skw NUMERIC
@ATTRIBUTE pitches6-krt NUMERIC
@ATTRIBUTE pitches7-mean NUMERIC
@ATTRIBUTE pitches7-med NUMERIC
@ATTRIBUTE pitches7-var NUMERIC
@ATTRIBUTE pitches7-min NUMERIC
@ATTRIBUTE pitches7-max NUMERIC
@ATTRIBUTE pitches7-skw NUMERIC
@ATTRIBUTE pitches7-krt NUMERIC
@ATTRIBUTE pitches8-mean NUMERIC
@ATTRIBUTE pitches8-med NUMERIC
@ATTRIBUTE pitches8-var NUMERIC
@ATTRIBUTE pitches8-min NUMERIC
@ATTRIBUTE pitches8-max NUMERIC
@ATTRIBUTE pitches8-skw NUMERIC
@ATTRIBUTE pitches8-krt NUMERIC
@ATTRIBUTE pitches9-mean NUMERIC
@ATTRIBUTE pitches9-med NUMERIC
@ATTRIBUTE pitches9-var NUMERIC
@ATTRIBUTE pitches9-min NUMERIC
@ATTRIBUTE pitches9-max NUMERIC
@ATTRIBUTE pitches9-skw NUMERIC
@ATTRIBUTE pitches9-krt NUMERIC
@ATTRIBUTE pitches10-mean NUMERIC
@ATTRIBUTE pitches10-med NUMERIC
@ATTRIBUTE pitches10-var NUMERIC
@ATTRIBUTE pitches10-min NUMERIC
@ATTRIBUTE pitches10-max NUMERIC
@ATTRIBUTE pitches10-skw NUMERIC
@ATTRIBUTE pitches10-krt NUMERIC
@ATTRIBUTE pitches11-mean NUMERIC
@ATTRIBUTE pitches11-med NUMERIC
@ATTRIBUTE pitches11-var NUMERIC
@ATTRIBUTE pitches11-min NUMERIC
@ATTRIBUTE pitches11-max NUMERIC
@ATTRIBUTE pitches11-skw NUMERIC
@ATTRIBUTE pitches11-krt NUMERIC
@ATTRIBUTE timbre0-mean NUMERIC
@ATTRIBUTE timbre0-med NUMERIC
@ATTRIBUTE timbre0-var NUMERIC
@ATTRIBUTE timbre0-min NUMERIC
@ATTRIBUTE timbre0-max NUMERIC
@ATTRIBUTE timbre0-skw NUMERIC
@ATTRIBUTE timbre0-krt NUMERIC
@ATTRIBUTE timbre1-mean NUMERIC
@ATTRIBUTE timbre1-med NUMERIC
@ATTRIBUTE timbre1-var NUMERIC
@ATTRIBUTE timbre1-min NUMERIC
@ATTRIBUTE timbre1-max NUMERIC
@ATTRIBUTE timbre1-skw NUMERIC
@ATTRIBUTE timbre1-krt NUMERIC
@ATTRIBUTE timbre2-mean NUMERIC
@ATTRIBUTE timbre2-med NUMERIC
@ATTRIBUTE timbre2-var NUMERIC
@ATTRIBUTE timbre2-min NUMERIC
@ATTRIBUTE timbre2-max NUMERIC
@ATTRIBUTE timbre2-skw NUMERIC
@ATTRIBUTE timbre2-krt NUMERIC
@ATTRIBUTE timbre3-mean NUMERIC
@ATTRIBUTE timbre3-med NUMERIC
@ATTRIBUTE timbre3-var NUMERIC
@ATTRIBUTE timbre3-min NUMERIC
@ATTRIBUTE timbre3-max NUMERIC
@ATTRIBUTE timbre3-skw NUMERIC
@ATTRIBUTE timbre3-krt NUMERIC
@ATTRIBUTE timbre4-mean NUMERIC
@ATTRIBUTE timbre4-med NUMERIC
@ATTRIBUTE timbre4-var NUMERIC
@ATTRIBUTE timbre4-min NUMERIC
@ATTRIBUTE timbre4-max NUMERIC
@ATTRIBUTE timbre4-skw NUMERIC
@ATTRIBUTE timbre4-krt NUMERIC
@ATTRIBUTE timbre5-mean NUMERIC
@ATTRIBUTE timbre5-med NUMERIC
@ATTRIBUTE timbre5-var NUMERIC
@ATTRIBUTE timbre5-min NUMERIC
@ATTRIBUTE timbre5-max NUMERIC
@ATTRIBUTE timbre5-skw NUMERIC
@ATTRIBUTE timbre5-krt NUMERIC
@ATTRIBUTE timbre6-mean NUMERIC
@ATTRIBUTE timbre6-med NUMERIC
@ATTRIBUTE timbre6-var NUMERIC
@ATTRIBUTE timbre6-min NUMERIC
@ATTRIBUTE timbre6-max NUMERIC
@ATTRIBUTE timbre6-skw NUMERIC
@ATTRIBUTE timbre6-krt NUMERIC
@ATTRIBUTE timbre7-mean NUMERIC
@ATTRIBUTE timbre7-med NUMERIC
@ATTRIBUTE timbre7-var NUMERIC
@ATTRIBUTE timbre7-min NUMERIC
@ATTRIBUTE timbre7-max NUMERIC
@ATTRIBUTE timbre7-skw NUMERIC
@ATTRIBUTE timbre7-krt NUMERIC
@ATTRIBUTE timbre8-mean NUMERIC
@ATTRIBUTE timbre8-med NUMERIC
@ATTRIBUTE timbre8-var NUMERIC
@ATTRIBUTE timbre8-min NUMERIC
@ATTRIBUTE timbre8-max NUMERIC
@ATTRIBUTE timbre8-skw NUMERIC
@ATTRIBUTE timbre8-krt NUMERIC
@ATTRIBUTE timbre9-mean NUMERIC
@ATTRIBUTE timbre9-med NUMERIC
@ATTRIBUTE timbre9-var NUMERIC
@ATTRIBUTE timbre9-min NUMERIC
@ATTRIBUTE timbre9-max NUMERIC
@ATTRIBUTE timbre9-skw NUMERIC
@ATTRIBUTE timbre9-krt NUMERIC
@ATTRIBUTE timbre10-mean NUMERIC
@ATTRIBUTE timbre10-med NUMERIC
@ATTRIBUTE timbre10-var NUMERIC
@ATTRIBUTE timbre10-min NUMERIC
@ATTRIBUTE timbre10-max NUMERIC
@ATTRIBUTE timbre10-skw NUMERIC
@ATTRIBUTE timbre10-krt NUMERIC
@ATTRIBUTE timbre11-mean NUMERIC
@ATTRIBUTE timbre11-med NUMERIC
@ATTRIBUTE timbre11-var NUMERIC
@ATTRIBUTE timbre11-min NUMERIC
@ATTRIBUTE timbre11-max NUMERIC
@ATTRIBUTE timbre11-skw NUMERIC
@ATTRIBUTE timbre11-krt NUMERIC
@ATTRIBUTE loudmax-mean NUMERIC
@ATTRIBUTE loudmax-med NUMERIC
@ATTRIBUTE loudmax-var NUMERIC
@ATTRIBUTE loudmax-min NUMERIC
@ATTRIBUTE loudmax-max NUMERIC
@ATTRIBUTE loudmax-skw NUMERIC
@ATTRIBUTE loudmax-krt NUMERIC
@DATA
0.273892,0.176,0.067998,0.007,1.0,1.30647250233,0.8796559441,0.36734,0.227,0.115961,0.006,1.0,0.865668885434,-0.710271862016,0.158242,0.091,0.0368217,0.002,1.0,2.3142321765,5.88696070478,0.23939,0.14,0.0681901,0.002,1.0,1.55407533011,1.62121909717,0.157941,0.083,0.040082,0.002,1.0,2.49136241571,6.73302695603,0.292462,0.183,0.0881927,0.002,1.0,1.29188581445,0.56749060233,0.267327,0.133,0.0930028,0.002,1.0,1.42084144862,0.739249645157,0.150615,0.088,0.0338848,0.003,1.0,2.62678437076,7.97371152942,0.290776,0.163,0.0958036,0.003,1.0,1.27697521223,0.35500367217,0.202698,0.145,0.0418505,0.003,1.0,1.93252650995,4.08124826093,0.443501,0.277,0.140793,0.005,1.0,0.49713236132,-1.41681110598,0.403187,0.226,0.138568,0.006,1.0,0.689687330711,-1.17000791605,39.6597,41.273,63.3288,0.0,52.214,-0.868978749565,0.414926673722,-41.0135,-39.719,2482.07,-202.621,171.13,0.0187614878332,0.593758647785,12.1421,19.101,2965.58,-163.035,155.498,-0.316556923827,-0.297385158822,-18.2089,-15.792,1290.93,-196.666,93.335,-0.499284525477,1.61731659579,17.0307,11.588,1581.07,-84.933,140.201,0.411074610133,-0.356432996465,-11.8844,-15.843,658.951,-71.375,133.443,1.06969110284,2.37631626225,-18.5761,-19.174,961.887,-98.515,95.708,0.199132673416,0.299877763115,0.886979,0.413,463.914,-108.151,101.699,0.321357950401,2.46181109513,7.26988,4.544,734.379,-73.393,98.165,0.274572137591,-0.0994074977404,0.7203,0.92,378.652,-64.796,114.041,-0.00850256803419,1.93911881532,-1.98154,-1.972,230.906,-62.165,55.743,-0.173122638837,0.948242412248,-3.31945,-2.018,666.745,-85.395,69.159,-0.29508768476,0.143472827669,-17.3522,-15.267,61.2993,-60.0,-5.505,-0.973331543107,0.752987846384
0.588678,0.573,0.102844,0.02,1.0,-0.0220671823217,-1.43067718045,0.525038,0.482,0.0943023,0.026,1.0,0.237103495764,-1.28471834351,0.434126,0.354,0.0913838,0.009,1.0,0.666012452042,-0.829106882436,0.308858,0.266,0.0436623,0.016,1.0,1.20227160678,1.41749898452,0.47199,0.375,0.1095,0.026,1.0,0.531344942232,-1.21094296233,0.283265,0.215,0.0485187,0.005,1.0,1.20606108176,0.972305417684,0.301184,0.23,0.0533822,0.009,1.0,1.20881304022,0.862711026666,0.368978,0.283,0.0881621,0.011,1.0,0.805225933919,-0.485274119911,0.259136,0.193,0.0444213,0.005,1.0,1.38713388673,1.62980184879,0.312586,0.205,0.0822594,0.005,1.0,1.05155552329,0.0775056121865,0.244348,0.176,0.0474368,0.005,1.0,1.433050559,1.73776423012,0.517249,0.466,0.086444,0.011,1.0,0.319175222239,-1.04645119672,37.0506,39.885,87.4566,0.098,48.216,-2.13146558897,4.44703787447,29.7216,25.501,1914.32,-74.793,214.973,0.953494556232,1.76138633325,7.20318,11.953,1085.19,-127.946,112.708,-1.09056168647,2.74357941064,-2.55046,-8.017,993.882,-77.945,415.09,2.74233662087,23.1345747695,-53.3914,-54.906,1098.43,-139.826,61.032,0.39942722825,0.417689357656,-18.7056,-19.669,300.969,-133.785,64.408,0.207682834884,2.07168321662,3.12038,4.525,324.056,-83.965,63.918,-0.150189455615,0.1753726139,-3.27654,-3.448,463.359,-83.927,102.359,0.346177726166,1.51908986261,8.47012,9.671,310.34,-60.087,66.285,-0.220564172918,0.00349104324657,2.15997,3.272,247.052,-75.166,67.402,-0.569978493446,2.51473291848,3.24139,2.305,150.285,-32.795,63.638,0.653047370887,1.59846788258,4.79053,4.436,218.208,-41.068,53.956,0.205484615034,0.243529342775,-19.9751,-17.73,78.3974,-58.831,-8.468,-2.25271267425,5.67773285761
0.628,0.6115,0.0916227,0.052,1.0,-0.0601495883603,-1.42887170402,0.455699,0.412,0.0567513,0.046,1.0,0.588453462991,-0.429747811552,0.3513,0.31,0.0338755,0.064,1.0,1.1154589343,1.15013510105,0.372345,0.284,0.0673149,0.051,1.0,1.18859054434,0.407770801562,0.271283,0.243,0.024083,0.039,1.0,1.74512078566,4.67930651434,0.41879,0.345,0.0666941,0.065,1.0,1.05205034189,0.0961975910392,0.391293,0.3425,0.0421116,0.064,1.0,1.05408474192,0.778988890969,0.496047,0.4715,0.0682337,0.062,1.0,0.374349575667,-0.78716110061,0.480064,0.4465,0.0569833,0.071,1.0,0.555875878696,-0.455163907437,0.460104,0.397,0.0677532,0.067,1.0,0.787638756393,-0.461370337428,0.55321,0.5145,0.0801258,0.11,1.0,0.304664970246,-1.22889944211,0.55003,0.4965,0.0754048,0.054,1.0,0.313616108359,-1.09396317314,44.7639,45.1875,7.0327,22.012,50.06,-1.58801879645,8.95298439414,-17.4543,-9.4835,1340.68,-132.762,70.101,-0.740617876249,0.214464581533,68.7377,70.0305,981.603,-25.81,178.697,0.0375381148875,0.385096173656,-1.61186,2.4905,953.137,-323.387,271.445,-1.01841226898,28.6134952597,-28.2692,-29.525,473.386,-82.254,57.36,0.398520198512,0.0995476758754,7.17115,4.311,351.147,-39.773,152.702,1.17507090454,5.49584887174,-39.7164,-39.72,596.963,-97.324,52.702,0.207204739033,-0.294398733321,-5.46712,-5.647,229.168,-124.361,109.5,0.131951943999,11.2303543463,3.47859,1.9475,216.071,-68.054,63.173,0.241644239636,1.36695527084,-13.8908,-14.509,232.386,-55.078,89.561,0.773262326625,3.33568342527,4.40709,5.762,184.413,-121.041,32.028,-1.65929405448,12.0626322489,4.14846,3.38,313.887,-43.283,67.088,0.274565492016,0.284075265296,-12.265,-11.8725,4.82964,-20.199,-8.158,-0.738144734574,0.235284415291
0.407081,0.3275,0.0820829,0.032,1.0,0.776636577965,-0.518827015408,0.419122,0.323,0.093124,0.02,1.0,0.769504873837,-0.681162425603,0.295079,0.2055,0.0706124,0.01,1.0,1.34870086411,0.919753919909,0.325661,0.234,0.069232,0.014,1.0,1.06580232902,0.213545531009,0.419307,0.31,0.110103,0.015,1.0,0.696932625554,-0.945541332691,0.266953,0.1725,0.0635156,0.02,1.0,1.61351908489,1.86481367498,0.293937,0.2055,0.0694543,0.018,1.0,1.38483520132,1.05391024394,0.260864,0.1525,0.0692595,0.009,1.0,1.64116709967,1.83751811385,0.356299,0.25,0.087766,0.01,1.0,0.943601222047,-0.28102513317,0.338069,0.2255,0.0923835,0.011,1.0,1.06363526125,-0.100344751348,0.290963,0.195,0.0680379,0.018,1.0,1.43105782613,1.20846923307,0.447165,0.3315,0.104482,0.015,1.0,0.662066292372,-0.981495875329,43.4856,43.0865,12.7651,23.254,52.243,-0.355693334838,1.263684669,37.0523,35.575,1290.44,-50.129,176.559,0.489080913484,0.915479328031,86.3938,86.1465,1368.99,-71.344,212.234,-0.0354381941492,0.743078693845,15.4417,14.548,1704.59,-113.565,375.059,1.49084897838,11.9241352367,-10.8052,-11.1665,796.865,-82.27,85.348,0.204774420689,-0.172107091756,8.03779,4.2635,832.054,-193.596,193.966,0.304532838842,7.8163918855,8.53161,10.3055,596.329,-101.313,70.257,-0.559877480344,1.36351108083,8.17764,6.5645,380.041,-63.543,103.997,0.646764684501,1.78587086708,-1.74843,-2.1405,347.853,-59.746,60.66,-0.0666440402021,0.298879800701,-1.39895,-1.867,255.656,-76.702,78.647,0.47744058102,2.86975396123,-3.65736,-1.932,335.782,-65.629,99.499,-0.0849810502122,2.01014109758,7.47517,6.9265,321.887,-42.82,65.819,0.376779542883,0.439642400518,-12.9401,-12.841,15.7438,-23.816,-5.261,-0.236536403597,-0.743918087815
0.378228,0.284,0.0933593,0.003,1.0,0.751317794602,-0.646964283595,0.455392,0.3645,0.11743,0.003,1.0,0.443446947406,-1.28801742108,0.35844,0.262,0.0979691,0.001,1.0,0.757945960895,-0.743737456538,0.28089,0.1565,0.0837749,0.001,1.0,1.17871528626,0.140581600531,0.410188,0.321,0.111843,0.001,1.0,0.547883129013,-1.08997507807,0.365426,0.224,0.112136,0.001,1.0,0.762962971424,-0.856258339857,0.483474,0.3875,0.128235,0.005,1.0,0.325479059138,-1.42184674193,0.42061,0.2835,0.120713,0.001,1.0,0.598798472302,-1.16394056536,0.260682,0.1595,0.0687328,0.002,1.0,1.37705334324,0.938611197377,0.2789,0.169,0.0721543,0.001,1.0,1.18546277752,0.420573583556,0.238923,0.121,0.0719099,0.001,1.0,1.606837677,1.62102282824,0.419717,0.308,0.135051,0.001,1.0,0.483070459006,-1.30420332068,45.7984,47.078,37.3557,2.51,54.1,-3.47087899031,15.4567460921,15.5596,13.6635,1173.8,-154.42,137.032,-0.145382946083,0.903614560271,22.603,19.6225,2504.8,-139.504,252.133,0.453091632806,0.671038713635,-2.85112,-3.5845,1481.77,-147.391,137.058,-0.00978211230672,0.624988150668,55.5148,53.575,1650.86,-51.065,211.047,0.439263010102,0.245497820474,-2.90916,-4.168,757.893,-92.928,126.951,0.500256190998,0.87291721657,-1.33779,1.903,1551.0,-97.045,90.382,-0.112984132836,-0.944070557254,-12.9052,-12.969,489.356,-97.708,59.881,0.117589165543,0.395486676176,8.74669,8.424,727.07,-79.679,90.014,-0.0521890339304,-0.0487064100259,5.11378,4.353,488.963,-62.766,117.842,0.198006722646,0.326640642199,-9.12175,-8.208,414.928,-83.189,68.26,-0.247240518538,0.370142654577,-20.9914,-17.2125,541.249,-99.51,37.457,-0.454189809861,0.230581042529,-10.1947,-8.928,38.5971,-55.031,-1.844,-3.61199765859,16.6906402107
0.473079,0.407,0.0861918,0.032,1.0,0.466420645612,-1.03479034652,0.489485,0.419,0.108933,0.025,1.0,0.376790079125,-1.27771430938,0.377524,0.264,0.094968,0.006,1.0,0.876449714701,-0.510039428123,0.310875,0.246,0.0632421,0.006,1.0,1.21526705057,0.830006240408,0.463194,0.345,0.1185,0.014,1.0,0.515601178613,-1.25128351705,0.235166,0.183,0.0406568,0.009,1.0,1.59377001674,2.82040871457,0.234501,0.161,0.0436118,0.008,1.0,1.74274571018,2.98026808057,0.192653,0.139,0.0276019,0.008,1.0,1.83127349005,4.12255314788,0.353577,0.259,0.0735816,0.015,1.0,1.0641194866,0.0662089306683,0.479513,0.384,0.110555,0.022,1.0,0.49126934417,-1.21920410288,0.38855,0.335,0.0642649,0.021,1.0,0.643949574386,-0.416968784227,0.352261,0.26,0.0824985,0.014,1.0,1.1453674796,0.205541923251,45.4718,46.005,8.00706,16.842,52.831,-1.31850343637,7.78764700865,18.3458,13.928,1101.71,-73.362,140.5,0.4916814055,0.291816099756,27.6342,29.24,1116.94,-140.649,163.765,0.0523374163722,0.623574939793,7.89168,6.395,973.394,-344.022,414.612,0.972428755986,33.0119887469,4.69481,3.523,590.017,-73.654,123.823,0.459164096154,0.769990239544,-10.6306,-12.981,708.29,-104.522,160.948,0.682028277528,2.36530053777,12.5298,14.292,634.599,-87.033,85.171,-0.546951374859,0.337435233167,6.7717,5.938,224.232,-76.283,121.89,0.340193914153,2.84809435994,6.94456,5.717,292.618,-63.846,64.557,0.00207034069132,0.54014728829,3.98913,3.507,213.486,-50.85,55.21,0.209413218457,0.427583480456,1.89508,2.101,214.102,-76.831,64.497,-0.18726259293,1.72761235856,10.2798,10.575,227.906,-41.715,76.72,0.157261312126,0.908651463564,-10.9346,-10.556,6.41003,-23.158,-4.428,-0.897785598158,1.53926908384
0.577336,0.533,0.0732831,0.057,1.0,0.21794280529,-1.17721325417,0.526873,0.488,0.0763125,0.057,1.0,0.382405117544,-1.04984934352,0.42715,0.352,0.0685661,0.026,1.0,0.792801986079,-0.344272935484,0.514612,0.493,0.0375218,0.061,1.0,0.461411576851,-0.199792249245,0.791357,1.0,0.0831785,0.052,1.0,-1.05892101097,-0.373495243523,0.453209,0.431,0.0494536,0.037,1.0,0.508248037193,-0.223078014278,0.265192,0.235,0.0223694,0.021,1.0,1.40631355498,2.77474230321,0.24264,0.202,0.0259799,0.017,1.0,1.5995747901,3.20498351487,0.299,0.256,0.0367179,0.019,1.0,1.2919003824,1.75088098671,0.386913,0.3275,0.0584798,0.032,1.0,0.983096097389,0.286216653011,0.355162,0.297,0.0522486,0.031,1.0,1.06961974551,0.533179095669,0.345286,0.313,0.0369829,0.015,1.0,1.0234208976,1.15086392094,46.4405,47.611,37.2312,0.0,53.712,-3.81900461074,17.5912690868,27.108,30.3015,1119.31,-108.744,191.062,-0.394679274692,1.48859570969,60.1347,62.069,761.44,-97.328,147.874,-0.87729365254,3.18623936721,1.66887,1.5395,395.775,-238.59,409.51,4.25454471901,123.415836487,-11.8013,-13.2995,281.176,-75.072,80.184,0.775012236613,2.22972010565,-22.296,-24.1465,179.378,-209.189,75.329,-0.304904378769,27.9081662888,5.79471,5.44,200.045,-77.267,65.929,-0.218732812979,1.9014393993,5.4524,6.0925,170.067,-68.148,101.876,-0.630285332866,7.48838094462,5.3599,4.6015,182.68,-63.292,55.884,0.0891217233624,0.891210066139,8.33137,8.6535,116.579,-69.292,92.764,-0.577313219076,6.03646631547,-0.648923,-0.1915,65.1876,-57.562,30.981,-0.946197212812,3.76961572357,6.14032,5.998,171.157,-46.758,51.884,0.055879985423,0.603788910226,-11.6261,-10.567,34.4944,-60.0,-4.004,-3.99424581835,19.6859221449
0.296799,0.179,0.0897979,0.004,1.0,1.19934183874,0.268243691752,0.404726,0.275,0.135235,0.003,1.0,0.553951514395,-1.2457934509,0.295082,0.219,0.0751728,0.003,1.0,1.21115338642,0.663066727986,0.397433,0.3145,0.088783,0.009,1.0,0.7866613165,-0.533180116292,0.324931,0.2275,0.080345,0.004,1.0,1.16341225233,0.370282692023,0.210575,0.147,0.0430553,0.001,1.0,1.72461300413,3.06162929992,0.240858,0.16,0.0610895,0.002,1.0,1.6284548847,2.13881893686,0.255842,0.174,0.0613215,0.002,1.0,1.6297283018,2.04138889923,0.460309,0.364,0.12822,0.003,1.0,0.405775631494,-1.32257136004,0.306124,0.183,0.0891832,0.003,1.0,1.1480929255,0.149652093886,0.374989,0.2795,0.0960765,0.005,1.0,0.785781735703,-0.584334783508,0.323576,0.2325,0.079285,0.006,1.0,1.09864583244,0.202140898814,42.4052,45.855,73.8124,0.0,53.982,-1.42036663217,1.23290102303,-33.0178,-29.064,2922.98,-214.005,171.13,-0.713440932881,2.05615719275,47.9209,51.754,2079.88,-118.408,154.013,-0.528106643772,0.322039644389,11.9387,11.463,2092.75,-170.841,351.399,0.847772063683,6.94054567663,7.49207,-1.5245,1734.04,-116.294,165.918,1.3538669161,2.39180353707,4.57129,3.049,1004.58,-198.045,133.863,-0.1192098435,2.24560073233,-7.07649,-2.133,820.267,-148.294,80.183,-1.19431151259,3.14176536385,2.83806,2.8105,498.987,-90.034,108.147,0.197688653075,2.10166475786,2.13349,4.161,537.375,-89.008,70.322,-0.517662956006,0.736343148444,-3.33614,-1.8235,318.964,-95.507,86.029,-0.592342349525,2.81362177069,-3.70921,-3.703,303.778,-98.385,61.491,-0.0695155721483,0.875673981894,1.17833,-0.3105,401.557,-56.258,77.858,0.435685100924,0.578145183273,-13.5493,-10.1395,76.6827,-60.0,-2.859,-1.46021927467,1.61481997869
0.401323,0.288,0.104979,0.016,1.0,0.760929362018,-0.778779064502,0.110245,0.085,0.00752114,0.007,0.607,2.5176187962,9.23265333683,0.127067,0.093,0.0154727,0.012,1.0,3.79008039032,19.6122295098,0.646123,0.701,0.123566,0.011,1.0,-0.403229614875,-1.38164214539,0.10313,0.074,0.00801277,0.011,0.612,2.10808370432,6.09949375329,0.156684,0.087,0.0379884,0.013,1.0,2.80997827902,8.30963001007,0.106543,0.074,0.0128468,0.006,0.874,3.01323101295,12.4179120374,0.374275,0.243,0.108098,0.01,1.0,0.90996589889,-0.598616953293,0.111591,0.066,0.0226626,0.004,1.0,3.8721726622,17.9244371109,0.11403,0.069,0.0166241,0.007,1.0,3.15492589497,13.1838910706,0.479361,0.302,0.160479,0.019,1.0,0.312177699051,-1.67954069527,0.129461,0.08,0.0230437,0.014,1.0,2.95930235404,10.4149035225,34.7433,34.305,37.0241,13.963,50.603,0.152740949508,0.52895834795,-68.3988,-62.021,3308.01,-221.921,60.999,-0.417187572231,-0.404531391371,41.3195,46.337,1206.16,-80.601,127.482,-0.856263766295,1.55491374342,-13.5515,-14.318,767.357,-164.069,241.001,2.41620461928,28.1521828473,-34.7506,-40.183,929.475,-91.308,93.435,1.13813757825,1.76998979438,-17.5482,-16.859,183.601,-159.431,34.624,-3.93338743395,43.8011192108,-33.8208,-37.474,1097.13,-104.41,97.426,0.748772446491,1.07859314997,0.236569,-1.07,254.181,-55.961,104.152,1.50869796865,7.85473399238,3.90617,6.617,446.187,-77.222,49.017,-1.360929507,3.03600241522,2.98391,2.412,152.012,-60.928,96.106,1.16606590986,13.5369354852,6.80408,7.138,83.675,-50.708,34.813,-1.3354858403,7.1712813609,10.7252,10.455,327.299,-48.983,80.355,0.4093830061,1.85472960479,-23.3443,-24.048,34.5585,-38.711,-7.285,0.346376923451,0.204664936395
0.243645,0.1535,0.0586456,0.003,1.0,1.687130889,2.336392869,0.52044,0.4335,0.118756,0.009,1.0,0.25653283551,-1.45291446178,0.309645,0.206,0.082696,0.002,1.0,1.24431075206,0.495752455074,0.235116,0.146,0.0620088,0.002,1.0,1.8588659274,2.81432008234,0.198461,0.117,0.0537045,0.001,1.0,2.13599433579,4.16563623289,0.342929,0.241,0.0886417,0.002,1.0,1.02081239321,-0.0955616650167,0.482328,0.3895,0.120991,0.003,1.0,0.347728732226,-1.36177975579,0.335634,0.245,0.0820432,0.002,1.0,1.08857823503,0.166745232576,0.302282,0.192,0.0855386,0.003,1.0,1.24307643821,0.421739644547,0.252458,0.157,0.0658203,0.004,1.0,1.68038661355,2.08034372434,0.248502,0.139,0.0743874,0.003,1.0,1.59231359242,1.56956380335,0.151752,0.078,0.0453267,0.001,1.0,2.69166711871,7.13506261134,30.118,30.009,41.8857,0.0,46.647,0.00399964643903,-0.486233754683,-71.9601,-73.682,4180.74,-242.808,171.13,0.0612853797203,-0.713379484028,-54.8681,-65.938,3614.34,-174.162,140.81,0.626482323307,-0.241208727027,4.28215,3.1275,2176.94,-200.274,161.552,0.00295601627347,0.257220340822,9.03706,9.7905,935.355,-114.875,96.465,-0.0858656897287,-0.240383755806,-7.99637,-14.985,1157.19,-99.027,261.773,1.318603076,3.4036205319,-12.1558,-13.3085,894.088,-109.769,133.489,0.389757887737,0.827345228931,-13.9385,-13.836,680.826,-97.771,90.414,0.0755000374684,0.413234337159,6.70159,6.684,378.652,-78.997,78.957,-0.245879222937,1.197772525,3.04185,2.2405,401.682,-74.757,104.348,0.193758560028,0.856885736174,0.543809,-0.25,376.822,-86.383,89.737,0.174974837711,1.3825469892,6.13151,6.779,298.91,-70.979,79.23,-0.599303622615,1.55275801276,-25.1949,-25.1125,50.7461,-60.0,-9.455,-0.20459059006,-0.635189502532
